27Al(p,x)22Na				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
(MeV)	(mb)	(MBq/uAh)	(uCi/uAh)	(MBq/uA)

71.5	21.49	5.49E-01	1.48E+01	5.49E-01
71.6	21.47	5.50E-01	1.49E+01	5.50E-01
71.7	21.45	5.52E-01	1.49E+01	5.51E-01
71.8	21.43	5.53E-01	1.49E+01	5.53E-01
71.9	21.40	5.54E-01	1.50E+01	5.54E-01
72.0	21.38	5.55E-01	1.50E+01	5.55E-01
72.1	21.36	5.57E-01	1.50E+01	5.57E-01
72.2	21.35	5.58E-01	1.51E+01	5.58E-01
72.3	21.33	5.59E-01	1.51E+01	5.59E-01
72.4	21.31	5.61E-01	1.52E+01	5.61E-01
72.5	21.29	5.62E-01	1.52E+01	5.62E-01
72.6	21.27	5.63E-01	1.52E+01	5.63E-01
72.7	21.25	5.64E-01	1.53E+01	5.64E-01
72.8	21.23	5.66E-01	1.53E+01	5.66E-01
72.9	21.21	5.67E-01	1.53E+01	5.67E-01
73.0	21.20	5.68E-01	1.54E+01	5.68E-01
73.1	21.18	5.70E-01	1.54E+01	5.70E-01
73.2	21.16	5.71E-01	1.54E+01	5.71E-01
73.3	21.14	5.72E-01	1.55E+01	5.72E-01
73.4	21.13	5.74E-01	1.55E+01	5.74E-01
73.5	21.11	5.75E-01	1.55E+01	5.75E-01
73.6	21.09	5.76E-01	1.56E+01	5.76E-01
73.7	21.08	5.78E-01	1.56E+01	5.78E-01
73.8	21.06	5.79E-01	1.56E+01	5.79E-01
73.9	21.05	5.80E-01	1.57E+01	5.80E-01
74.0	21.03	5.81E-01	1.57E+01	5.81E-01
74.1	21.01	5.83E-01	1.57E+01	5.83E-01
74.2	21.00	5.84E-01	1.58E+01	5.84E-01
74.3	20.98	5.85E-01	1.58E+01	5.85E-01
74.4	20.97	5.87E-01	1.59E+01	5.87E-01
74.5	20.95	5.88E-01	1.59E+01	5.88E-01
74.6	20.94	5.89E-01	1.59E+01	5.89E-01
74.7	20.92	5.91E-01	1.60E+01	5.91E-01
74.8	20.91	5.92E-01	1.60E+01	5.92E-01
74.9	20.90	5.93E-01	1.60E+01	5.93E-01
75.0	20.88	5.95E-01	1.61E+01	5.94E-01
75.1	20.87	5.96E-01	1.61E+01	5.96E-01
75.2	20.86	5.97E-01	1.61E+01	5.97E-01
75.3	20.84	5.98E-01	1.62E+01	5.98E-01
75.4	20.83	6.00E-01	1.62E+01	6.00E-01
75.5	20.82	6.01E-01	1.62E+01	6.01E-01
75.6	20.80	6.02E-01	1.63E+01	6.02E-01
75.7	20.79	6.04E-01	1.63E+01	6.04E-01
75.8	20.78	6.05E-01	1.64E+01	6.05E-01
75.9	20.76	6.06E-01	1.64E+01	6.06E-01
76.0	20.75	6.08E-01	1.64E+01	6.08E-01
76.1	20.74	6.09E-01	1.65E+01	6.09E-01
76.2	20.73	6.10E-01	1.65E+01	6.10E-01
76.3	20.72	6.12E-01	1.65E+01	6.12E-01
76.4	20.70	6.13E-01	1.66E+01	6.13E-01
76.5	20.69	6.14E-01	1.66E+01	6.14E-01
76.6	20.68	6.16E-01	1.66E+01	6.16E-01
76.7	20.67	6.17E-01	1.67E+01	6.17E-01
76.8	20.66	6.18E-01	1.67E+01	6.18E-01
76.9	20.65	6.19E-01	1.67E+01	6.19E-01
77.0	20.64	6.21E-01	1.68E+01	6.21E-01
77.1	20.63	6.22E-01	1.68E+01	6.22E-01
77.2	20.62	6.23E-01	1.69E+01	6.23E-01
77.3	20.60	6.25E-01	1.69E+01	6.25E-01
77.4	20.59	6.26E-01	1.69E+01	6.26E-01
77.5	20.58	6.27E-01	1.70E+01	6.27E-01
77.6	20.57	6.29E-01	1.70E+01	6.29E-01
77.7	20.56	6.30E-01	1.70E+01	6.30E-01
77.8	20.55	6.31E-01	1.71E+01	6.31E-01
77.9	20.54	6.33E-01	1.71E+01	6.33E-01
78.0	20.53	6.34E-01	1.71E+01	6.34E-01
78.1	20.52	6.35E-01	1.72E+01	6.35E-01
78.2	20.51	6.37E-01	1.72E+01	6.37E-01
78.3	20.51	6.38E-01	1.72E+01	6.38E-01
78.4	20.50	6.39E-01	1.73E+01	6.39E-01
78.5	20.49	6.41E-01	1.73E+01	6.41E-01
78.6	20.48	6.42E-01	1.74E+01	6.42E-01
78.7	20.47	6.43E-01	1.74E+01	6.43E-01
78.8	20.46	6.45E-01	1.74E+01	6.45E-01
78.9	20.45	6.46E-01	1.75E+01	6.46E-01
79.0	20.44	6.47E-01	1.75E+01	6.47E-01
79.1	20.43	6.49E-01	1.75E+01	6.49E-01
79.2	20.43	6.50E-01	1.76E+01	6.50E-01
79.3	20.42	6.51E-01	1.76E+01	6.51E-01
79.4	20.41	6.53E-01	1.76E+01	6.53E-01
79.5	20.40	6.54E-01	1.77E+01	6.54E-01
79.6	20.39	6.55E-01	1.77E+01	6.55E-01
79.7	20.38	6.57E-01	1.77E+01	6.57E-01
79.8	20.38	6.58E-01	1.78E+01	6.58E-01
79.9	20.37	6.59E-01	1.78E+01	6.59E-01
80.0	20.36	6.61E-01	1.79E+01	6.61E-01
80.1	20.35	6.62E-01	1.79E+01	6.62E-01
80.2	20.34	6.63E-01	1.79E+01	6.63E-01
80.3	20.34	6.65E-01	1.80E+01	6.65E-01
80.4	20.33	6.66E-01	1.80E+01	6.66E-01
80.5	20.32	6.67E-01	1.80E+01	6.67E-01
80.6	20.31	6.69E-01	1.81E+01	6.69E-01
80.7	20.31	6.70E-01	1.81E+01	6.70E-01
80.8	20.30	6.72E-01	1.81E+01	6.71E-01
80.9	20.29	6.73E-01	1.82E+01	6.73E-01
81.0	20.28	6.74E-01	1.82E+01	6.74E-01
81.1	20.28	6.76E-01	1.83E+01	6.76E-01
81.2	20.27	6.77E-01	1.83E+01	6.77E-01
81.3	20.26	6.78E-01	1.83E+01	6.78E-01
81.4	20.26	6.80E-01	1.84E+01	6.80E-01
81.5	20.25	6.81E-01	1.84E+01	6.81E-01
81.6	20.24	6.82E-01	1.84E+01	6.82E-01
81.7	20.24	6.84E-01	1.85E+01	6.84E-01
81.8	20.23	6.85E-01	1.85E+01	6.85E-01
81.9	20.22	6.86E-01	1.86E+01	6.86E-01
82.0	20.22	6.88E-01	1.86E+01	6.88E-01
82.1	20.21	6.89E-01	1.86E+01	6.89E-01
82.2	20.20	6.90E-01	1.87E+01	6.90E-01
82.3	20.20	6.92E-01	1.87E+01	6.92E-01
82.4	20.19	6.93E-01	1.87E+01	6.93E-01
82.5	20.18	6.95E-01	1.88E+01	6.95E-01
82.6	20.18	6.96E-01	1.88E+01	6.96E-01
82.7	20.17	6.97E-01	1.88E+01	6.97E-01
82.8	20.17	6.99E-01	1.89E+01	6.99E-01
82.9	20.16	7.00E-01	1.89E+01	7.00E-01
83.0	20.15	7.01E-01	1.90E+01	7.01E-01
83.1	20.15	7.03E-01	1.90E+01	7.03E-01
83.2	20.14	7.04E-01	1.90E+01	7.04E-01
83.3	20.14	7.05E-01	1.91E+01	7.05E-01
83.4	20.13	7.07E-01	1.91E+01	7.07E-01
83.5	20.12	7.08E-01	1.91E+01	7.08E-01
83.6	20.12	7.10E-01	1.92E+01	7.10E-01
83.7	20.11	7.11E-01	1.92E+01	7.11E-01
83.8	20.11	7.12E-01	1.93E+01	7.12E-01
83.9	20.10	7.14E-01	1.93E+01	7.14E-01
84.0	20.10	7.15E-01	1.93E+01	7.15E-01
84.1	20.09	7.16E-01	1.94E+01	7.16E-01
84.2	20.08	7.18E-01	1.94E+01	7.18E-01
84.3	20.08	7.19E-01	1.94E+01	7.19E-01
84.4	20.07	7.21E-01	1.95E+01	7.21E-01
84.5	20.07	7.22E-01	1.95E+01	7.22E-01
84.6	20.06	7.23E-01	1.95E+01	7.23E-01
84.7	20.06	7.25E-01	1.96E+01	7.25E-01
84.8	20.05	7.26E-01	1.96E+01	7.26E-01
84.9	20.05	7.27E-01	1.97E+01	7.27E-01
85.0	20.04	7.29E-01	1.97E+01	7.29E-01
85.1	20.03	7.30E-01	1.97E+01	7.30E-01
85.2	20.03	7.32E-01	1.98E+01	7.32E-01
85.3	20.02	7.33E-01	1.98E+01	7.33E-01
85.4	20.02	7.34E-01	1.98E+01	7.34E-01
85.5	20.01	7.36E-01	1.99E+01	7.36E-01
85.6	20.01	7.37E-01	1.99E+01	7.37E-01
85.7	20.00	7.38E-01	2.00E+01	7.38E-01
85.8	20.00	7.40E-01	2.00E+01	7.40E-01
85.9	19.99	7.41E-01	2.00E+01	7.41E-01
86.0	19.99	7.43E-01	2.01E+01	7.43E-01
86.1	19.98	7.44E-01	2.01E+01	7.44E-01
86.2	19.98	7.45E-01	2.01E+01	7.45E-01
86.3	19.97	7.47E-01	2.02E+01	7.47E-01
86.4	19.97	7.48E-01	2.02E+01	7.48E-01
86.5	19.96	7.50E-01	2.03E+01	7.50E-01
86.6	19.96	7.51E-01	2.03E+01	7.51E-01
86.7	19.95	7.52E-01	2.03E+01	7.52E-01
86.8	19.95	7.54E-01	2.04E+01	7.54E-01
86.9	19.94	7.55E-01	2.04E+01	7.55E-01
87.0	19.94	7.57E-01	2.04E+01	7.57E-01
87.1	19.93	7.58E-01	2.05E+01	7.58E-01
87.2	19.93	7.59E-01	2.05E+01	7.59E-01
87.3	19.92	7.61E-01	2.06E+01	7.61E-01
87.4	19.92	7.62E-01	2.06E+01	7.62E-01
87.5	19.91	7.64E-01	2.06E+01	7.64E-01
87.6	19.91	7.65E-01	2.07E+01	7.65E-01
87.7	19.90	7.66E-01	2.07E+01	7.66E-01
87.8	19.90	7.68E-01	2.08E+01	7.68E-01
87.9	19.89	7.69E-01	2.08E+01	7.69E-01
88.0	19.89	7.71E-01	2.08E+01	7.71E-01
88.1	19.88	7.72E-01	2.09E+01	7.72E-01
88.2	19.88	7.73E-01	2.09E+01	7.73E-01
88.3	19.87	7.75E-01	2.09E+01	7.75E-01
88.4	19.87	7.76E-01	2.10E+01	7.76E-01
88.5	19.86	7.78E-01	2.10E+01	7.78E-01
88.6	19.86	7.79E-01	2.11E+01	7.79E-01
88.7	19.85	7.80E-01	2.11E+01	7.80E-01
88.8	19.85	7.82E-01	2.11E+01	7.82E-01
88.9	19.84	7.83E-01	2.12E+01	7.83E-01
89.0	19.84	7.85E-01	2.12E+01	7.85E-01
89.1	19.83	7.86E-01	2.12E+01	7.86E-01
89.2	19.83	7.87E-01	2.13E+01	7.87E-01
89.3	19.82	7.89E-01	2.13E+01	7.89E-01
89.4	19.82	7.90E-01	2.14E+01	7.90E-01
89.5	19.81	7.92E-01	2.14E+01	7.92E-01
89.6	19.81	7.93E-01	2.14E+01	7.93E-01
89.7	19.80	7.95E-01	2.15E+01	7.95E-01
89.8	19.80	7.96E-01	2.15E+01	7.96E-01
89.9	19.79	7.97E-01	2.16E+01	7.97E-01
90.0	19.79	7.99E-01	2.16E+01	7.99E-01
90.1	19.78	8.00E-01	2.16E+01	8.00E-01
90.2	19.78	8.02E-01	2.17E+01	8.02E-01
90.3	19.77	8.03E-01	2.17E+01	8.03E-01
90.4	19.77	8.05E-01	2.17E+01	8.05E-01
90.5	19.76	8.06E-01	2.18E+01	8.06E-01
90.6	19.76	8.07E-01	2.18E+01	8.07E-01
90.7	19.75	8.09E-01	2.19E+01	8.09E-01
90.8	19.75	8.10E-01	2.19E+01	8.10E-01
90.9	19.74	8.12E-01	2.19E+01	8.12E-01
91.0	19.74	8.13E-01	2.20E+01	8.13E-01
91.1	19.73	8.15E-01	2.20E+01	8.14E-01
91.2	19.73	8.16E-01	2.21E+01	8.16E-01
91.3	19.73	8.17E-01	2.21E+01	8.17E-01
91.4	19.72	8.19E-01	2.21E+01	8.19E-01
91.5	19.72	8.20E-01	2.22E+01	8.20E-01
91.6	19.71	8.22E-01	2.22E+01	8.22E-01
91.7	19.71	8.23E-01	2.22E+01	8.23E-01
91.8	19.70	8.25E-01	2.23E+01	8.25E-01
91.9	19.70	8.26E-01	2.23E+01	8.26E-01
92.0	19.69	8.27E-01	2.24E+01	8.27E-01
92.1	19.69	8.29E-01	2.24E+01	8.29E-01
92.2	19.68	8.30E-01	2.24E+01	8.30E-01
92.3	19.68	8.32E-01	2.25E+01	8.32E-01
92.4	19.67	8.33E-01	2.25E+01	8.33E-01
92.5	19.67	8.35E-01	2.26E+01	8.35E-01
92.6	19.66	8.36E-01	2.26E+01	8.36E-01
92.7	19.66	8.37E-01	2.26E+01	8.37E-01
92.8	19.65	8.39E-01	2.27E+01	8.39E-01
92.9	19.65	8.40E-01	2.27E+01	8.40E-01
93.0	19.64	8.42E-01	2.28E+01	8.42E-01
93.1	19.64	8.43E-01	2.28E+01	8.43E-01
93.2	19.63	8.45E-01	2.28E+01	8.45E-01
93.3	19.63	8.46E-01	2.29E+01	8.46E-01
93.4	19.62	8.48E-01	2.29E+01	8.48E-01
93.5	19.62	8.49E-01	2.29E+01	8.49E-01
93.6	19.61	8.50E-01	2.30E+01	8.50E-01
93.7	19.61	8.52E-01	2.30E+01	8.52E-01
93.8	19.60	8.53E-01	2.31E+01	8.53E-01
93.9	19.60	8.55E-01	2.31E+01	8.55E-01
94.0	19.59	8.56E-01	2.31E+01	8.56E-01
94.1	19.59	8.58E-01	2.32E+01	8.58E-01
94.2	19.58	8.59E-01	2.32E+01	8.59E-01
94.3	19.58	8.61E-01	2.33E+01	8.61E-01
94.4	19.57	8.62E-01	2.33E+01	8.62E-01
94.5	19.57	8.64E-01	2.33E+01	8.63E-01
94.6	19.56	8.65E-01	2.34E+01	8.65E-01
94.7	19.56	8.66E-01	2.34E+01	8.66E-01
94.8	19.55	8.68E-01	2.35E+01	8.68E-01
94.9	19.55	8.69E-01	2.35E+01	8.69E-01
95.0	19.54	8.71E-01	2.35E+01	8.71E-01
95.1	19.54	8.72E-01	2.36E+01	8.72E-01
95.2	19.53	8.74E-01	2.36E+01	8.74E-01
95.3	19.53	8.75E-01	2.37E+01	8.75E-01
95.4	19.52	8.77E-01	2.37E+01	8.77E-01
95.5	19.52	8.78E-01	2.37E+01	8.78E-01
95.6	19.51	8.80E-01	2.38E+01	8.80E-01
95.7	19.51	8.81E-01	2.38E+01	8.81E-01
95.8	19.50	8.82E-01	2.39E+01	8.82E-01
95.9	19.50	8.84E-01	2.39E+01	8.84E-01
96.0	19.49	8.85E-01	2.39E+01	8.85E-01
96.1	19.49	8.87E-01	2.40E+01	8.87E-01
96.2	19.48	8.88E-01	2.40E+01	8.88E-01
96.3	19.48	8.90E-01	2.40E+01	8.90E-01
96.4	19.47	8.91E-01	2.41E+01	8.91E-01
96.5	19.47	8.93E-01	2.41E+01	8.93E-01
96.6	19.46	8.94E-01	2.42E+01	8.94E-01
96.7	19.46	8.96E-01	2.42E+01	8.96E-01
96.8	19.45	8.97E-01	2.42E+01	8.97E-01
96.9	19.45	8.99E-01	2.43E+01	8.99E-01
97.0	19.44	9.00E-01	2.43E+01	9.00E-01
97.1	19.44	9.02E-01	2.44E+01	9.02E-01
97.2	19.43	9.03E-01	2.44E+01	9.03E-01
97.3	19.43	9.04E-01	2.44E+01	9.04E-01
97.4	19.42	9.06E-01	2.45E+01	9.06E-01
97.5	19.42	9.07E-01	2.45E+01	9.07E-01
97.6	19.41	9.09E-01	2.46E+01	9.09E-01
97.7	19.41	9.10E-01	2.46E+01	9.10E-01
97.8	19.40	9.12E-01	2.46E+01	9.12E-01
97.9	19.40	9.13E-01	2.47E+01	9.13E-01
98.0	19.39	9.15E-01	2.47E+01	9.15E-01
98.1	19.39	9.16E-01	2.48E+01	9.16E-01
98.2	19.38	9.18E-01	2.48E+01	9.18E-01
98.3	19.38	9.19E-01	2.48E+01	9.19E-01
98.4	19.37	9.21E-01	2.49E+01	9.21E-01
98.5	19.37	9.22E-01	2.49E+01	9.22E-01
98.6	19.36	9.24E-01	2.50E+01	9.24E-01
98.7	19.36	9.25E-01	2.50E+01	9.25E-01
98.8	19.35	9.27E-01	2.50E+01	9.27E-01
98.9	19.35	9.28E-01	2.51E+01	9.28E-01
99.0	19.34	9.30E-01	2.51E+01	9.30E-01
99.1	19.34	9.31E-01	2.52E+01	9.31E-01
99.2	19.33	9.33E-01	2.52E+01	9.33E-01
99.3	19.33	9.34E-01	2.52E+01	9.34E-01
99.4	19.32	9.36E-01	2.53E+01	9.36E-01
99.5	19.32	9.37E-01	2.53E+01	9.37E-01
99.6	19.31	9.39E-01	2.54E+01	9.39E-01
99.7	19.30	9.40E-01	2.54E+01	9.40E-01
99.8	19.30	9.41E-01	2.54E+01	9.41E-01
99.9	19.29	9.43E-01	2.55E+01	9.43E-01
100.0	19.29	9.44E-01	2.55E+01	9.44E-01
100.1	19.28	9.46E-01	2.56E+01	9.46E-01
100.2	19.28	9.47E-01	2.56E+01	9.47E-01
100.3	19.27	9.49E-01	2.56E+01	9.49E-01
100.4	19.27	9.50E-01	2.57E+01	9.50E-01
100.5	19.26	9.52E-01	2.57E+01	9.52E-01
100.6	19.26	9.53E-01	2.58E+01	9.53E-01
100.7	19.25	9.55E-01	2.58E+01	9.55E-01
100.8	19.25	9.56E-01	2.58E+01	9.56E-01
100.9	19.24	9.58E-01	2.59E+01	9.58E-01
101.0	19.24	9.59E-01	2.59E+01	9.59E-01
101.1	19.23	9.61E-01	2.60E+01	9.61E-01
101.2	19.23	9.62E-01	2.60E+01	9.62E-01
101.3	19.22	9.64E-01	2.61E+01	9.64E-01
101.4	19.22	9.65E-01	2.61E+01	9.65E-01
101.5	19.21	9.67E-01	2.61E+01	9.67E-01
101.6	19.21	9.68E-01	2.62E+01	9.68E-01
101.7	19.20	9.70E-01	2.62E+01	9.70E-01
101.8	19.19	9.71E-01	2.63E+01	9.71E-01
101.9	19.19	9.73E-01	2.63E+01	9.73E-01
102.0	19.18	9.74E-01	2.63E+01	9.74E-01
102.1	19.18	9.76E-01	2.64E+01	9.76E-01
102.2	19.17	9.77E-01	2.64E+01	9.77E-01
102.3	19.17	9.79E-01	2.65E+01	9.79E-01
102.4	19.16	9.80E-01	2.65E+01	9.80E-01
102.5	19.16	9.82E-01	2.65E+01	9.82E-01
102.6	19.15	9.83E-01	2.66E+01	9.83E-01
102.7	19.15	9.85E-01	2.66E+01	9.85E-01
102.8	19.14	9.86E-01	2.67E+01	9.86E-01
102.9	19.14	9.88E-01	2.67E+01	9.88E-01
103.0	19.13	9.89E-01	2.67E+01	9.89E-01
103.1	19.13	9.91E-01	2.68E+01	9.91E-01
103.2	19.12	9.92E-01	2.68E+01	9.92E-01
103.3	19.12	9.94E-01	2.69E+01	9.94E-01
103.4	19.11	9.95E-01	2.69E+01	9.95E-01
103.5	19.10	9.97E-01	2.69E+01	9.97E-01
103.6	19.10	9.99E-01	2.70E+01	9.98E-01
103.7	19.09	1.00E+00	2.70E+01	1.00E+00
103.8	19.09	1.00E+00	2.71E+01	1.00E+00
103.9	19.08	1.00E+00	2.71E+01	1.00E+00
104.0	19.08	1.00E+00	2.72E+01	1.00E+00
104.1	19.07	1.01E+00	2.72E+01	1.01E+00
104.2	19.07	1.01E+00	2.72E+01	1.01E+00
104.3	19.06	1.01E+00	2.73E+01	1.01E+00
104.4	19.06	1.01E+00	2.73E+01	1.01E+00
104.5	19.05	1.01E+00	2.74E+01	1.01E+00
104.6	19.05	1.01E+00	2.74E+01	1.01E+00
104.7	19.04	1.02E+00	2.74E+01	1.02E+00
104.8	19.04	1.02E+00	2.75E+01	1.02E+00
104.9	19.03	1.02E+00	2.75E+01	1.02E+00
105.0	19.02	1.02E+00	2.76E+01	1.02E+00
105.1	19.02	1.02E+00	2.76E+01	1.02E+00
105.2	19.01	1.02E+00	2.76E+01	1.02E+00
105.3	19.01	1.02E+00	2.77E+01	1.02E+00
105.4	19.00	1.03E+00	2.77E+01	1.03E+00
105.5	19.00	1.03E+00	2.78E+01	1.03E+00
105.6	18.99	1.03E+00	2.78E+01	1.03E+00
105.7	18.99	1.03E+00	2.78E+01	1.03E+00
105.8	18.98	1.03E+00	2.79E+01	1.03E+00
105.9	18.98	1.03E+00	2.79E+01	1.03E+00
106.0	18.97	1.03E+00	2.80E+01	1.03E+00
106.1	18.97	1.04E+00	2.80E+01	1.04E+00
106.2	18.96	1.04E+00	2.81E+01	1.04E+00
106.3	18.96	1.04E+00	2.81E+01	1.04E+00
106.4	18.95	1.04E+00	2.81E+01	1.04E+00
106.5	18.94	1.04E+00	2.82E+01	1.04E+00
106.6	18.94	1.04E+00	2.82E+01	1.04E+00
106.7	18.93	1.05E+00	2.83E+01	1.05E+00
106.8	18.93	1.05E+00	2.83E+01	1.05E+00
106.9	18.92	1.05E+00	2.83E+01	1.05E+00
107.0	18.92	1.05E+00	2.84E+01	1.05E+00
107.1	18.91	1.05E+00	2.84E+01	1.05E+00
107.2	18.91	1.05E+00	2.85E+01	1.05E+00
107.3	18.90	1.05E+00	2.85E+01	1.05E+00
107.4	18.90	1.06E+00	2.86E+01	1.06E+00
107.5	18.89	1.06E+00	2.86E+01	1.06E+00
107.6	18.89	1.06E+00	2.86E+01	1.06E+00
107.7	18.88	1.06E+00	2.87E+01	1.06E+00
107.8	18.88	1.06E+00	2.87E+01	1.06E+00
107.9	18.87	1.06E+00	2.88E+01	1.06E+00
108.0	18.86	1.07E+00	2.88E+01	1.07E+00
108.1	18.86	1.07E+00	2.88E+01	1.07E+00
108.2	18.85	1.07E+00	2.89E+01	1.07E+00
108.3	18.85	1.07E+00	2.89E+01	1.07E+00
108.4	18.84	1.07E+00	2.90E+01	1.07E+00
108.5	18.84	1.07E+00	2.90E+01	1.07E+00
108.6	18.83	1.07E+00	2.90E+01	1.07E+00
108.7	18.83	1.08E+00	2.91E+01	1.08E+00
108.8	18.82	1.08E+00	2.91E+01	1.08E+00
108.9	18.82	1.08E+00	2.92E+01	1.08E+00
109.0	18.81	1.08E+00	2.92E+01	1.08E+00
109.1	18.81	1.08E+00	2.93E+01	1.08E+00
109.2	18.80	1.08E+00	2.93E+01	1.08E+00
109.3	18.79	1.09E+00	2.93E+01	1.09E+00
109.4	18.79	1.09E+00	2.94E+01	1.09E+00
109.5	18.78	1.09E+00	2.94E+01	1.09E+00
109.6	18.78	1.09E+00	2.95E+01	1.09E+00
109.7	18.77	1.09E+00	2.95E+01	1.09E+00
109.8	18.77	1.09E+00	2.95E+01	1.09E+00
109.9	18.76	1.09E+00	2.96E+01	1.09E+00
110.0	18.76	1.10E+00	2.96E+01	1.10E+00
110.1	18.75	1.10E+00	2.97E+01	1.10E+00
110.2	18.75	1.10E+00	2.97E+01	1.10E+00
110.3	18.74	1.10E+00	2.98E+01	1.10E+00
110.4	18.74	1.10E+00	2.98E+01	1.10E+00
110.5	18.73	1.10E+00	2.98E+01	1.10E+00
110.6	18.73	1.11E+00	2.99E+01	1.11E+00
110.7	18.72	1.11E+00	2.99E+01	1.11E+00
110.8	18.71	1.11E+00	3.00E+01	1.11E+00
110.9	18.71	1.11E+00	3.00E+01	1.11E+00
111.0	18.70	1.11E+00	3.01E+01	1.11E+00
111.1	18.70	1.11E+00	3.01E+01	1.11E+00
111.2	18.69	1.12E+00	3.01E+01	1.11E+00
111.3	18.69	1.12E+00	3.02E+01	1.12E+00
111.4	18.68	1.12E+00	3.02E+01	1.12E+00
111.5	18.68	1.12E+00	3.03E+01	1.12E+00
111.6	18.67	1.12E+00	3.03E+01	1.12E+00
111.7	18.67	1.12E+00	3.03E+01	1.12E+00
111.8	18.66	1.12E+00	3.04E+01	1.12E+00
111.9	18.66	1.13E+00	3.04E+01	1.13E+00
112.0	18.65	1.13E+00	3.05E+01	1.13E+00
112.1	18.65	1.13E+00	3.05E+01	1.13E+00
112.2	18.64	1.13E+00	3.06E+01	1.13E+00
112.3	18.64	1.13E+00	3.06E+01	1.13E+00
112.4	18.63	1.13E+00	3.06E+01	1.13E+00
112.5	18.62	1.14E+00	3.07E+01	1.14E+00
112.6	18.62	1.14E+00	3.07E+01	1.14E+00
112.7	18.61	1.14E+00	3.08E+01	1.14E+00
112.8	18.61	1.14E+00	3.08E+01	1.14E+00
112.9	18.60	1.14E+00	3.09E+01	1.14E+00
113.0	18.60	1.14E+00	3.09E+01	1.14E+00
113.1	18.59	1.14E+00	3.09E+01	1.14E+00
113.2	18.59	1.15E+00	3.10E+01	1.15E+00
113.3	18.58	1.15E+00	3.10E+01	1.15E+00
113.4	18.58	1.15E+00	3.11E+01	1.15E+00
113.5	18.57	1.15E+00	3.11E+01	1.15E+00
113.6	18.57	1.15E+00	3.11E+01	1.15E+00
113.7	18.56	1.15E+00	3.12E+01	1.15E+00
113.8	18.56	1.16E+00	3.12E+01	1.16E+00
113.9	18.55	1.16E+00	3.13E+01	1.16E+00
114.0	18.55	1.16E+00	3.13E+01	1.16E+00
114.1	18.54	1.16E+00	3.14E+01	1.16E+00
114.2	18.54	1.16E+00	3.14E+01	1.16E+00
114.3	18.53	1.16E+00	3.14E+01	1.16E+00
114.4	18.53	1.16E+00	3.15E+01	1.16E+00
114.5	18.52	1.17E+00	3.15E+01	1.17E+00
114.6	18.52	1.17E+00	3.16E+01	1.17E+00
114.7	18.51	1.17E+00	3.16E+01	1.17E+00
114.8	18.50	1.17E+00	3.17E+01	1.17E+00
114.9	18.50	1.17E+00	3.17E+01	1.17E+00
115.0	18.49	1.17E+00	3.17E+01	1.17E+00
115.1	18.49	1.18E+00	3.18E+01	1.18E+00
115.2	18.48	1.18E+00	3.18E+01	1.18E+00
115.3	18.48	1.18E+00	3.19E+01	1.18E+00
115.4	18.47	1.18E+00	3.19E+01	1.18E+00
115.5	18.47	1.18E+00	3.20E+01	1.18E+00
115.6	18.46	1.18E+00	3.20E+01	1.18E+00
115.7	18.46	1.19E+00	3.20E+01	1.19E+00
115.8	18.45	1.19E+00	3.21E+01	1.19E+00
115.9	18.45	1.19E+00	3.21E+01	1.19E+00
116.0	18.44	1.19E+00	3.22E+01	1.19E+00
116.1	18.44	1.19E+00	3.22E+01	1.19E+00
116.2	18.43	1.19E+00	3.23E+01	1.19E+00
116.3	18.43	1.19E+00	3.23E+01	1.19E+00
116.4	18.42	1.20E+00	3.23E+01	1.20E+00
116.5	18.42	1.20E+00	3.24E+01	1.20E+00
116.6	18.41	1.20E+00	3.24E+01	1.20E+00
116.7	18.41	1.20E+00	3.25E+01	1.20E+00
116.8	18.40	1.20E+00	3.25E+01	1.20E+00
116.9	18.40	1.20E+00	3.26E+01	1.20E+00
117.0	18.39	1.21E+00	3.26E+01	1.21E+00
117.1	18.39	1.21E+00	3.26E+01	1.21E+00
117.2	18.38	1.21E+00	3.27E+01	1.21E+00
117.3	18.38	1.21E+00	3.27E+01	1.21E+00
117.4	18.37	1.21E+00	3.28E+01	1.21E+00
117.5	18.37	1.21E+00	3.28E+01	1.21E+00
117.6	18.36	1.22E+00	3.29E+01	1.22E+00
117.7	18.36	1.22E+00	3.29E+01	1.22E+00
117.8	18.35	1.22E+00	3.29E+01	1.22E+00
117.9	18.35	1.22E+00	3.30E+01	1.22E+00
118.0	18.34	1.22E+00	3.30E+01	1.22E+00
118.1	18.34	1.22E+00	3.31E+01	1.22E+00
118.2	18.33	1.22E+00	3.31E+01	1.22E+00
118.3	18.33	1.23E+00	3.32E+01	1.23E+00
118.4	18.32	1.23E+00	3.32E+01	1.23E+00
118.5	18.32	1.23E+00	3.32E+01	1.23E+00
118.6	18.31	1.23E+00	3.33E+01	1.23E+00
118.7	18.31	1.23E+00	3.33E+01	1.23E+00
118.8	18.30	1.23E+00	3.34E+01	1.23E+00
118.9	18.30	1.24E+00	3.34E+01	1.24E+00
119.0	18.29	1.24E+00	3.35E+01	1.24E+00
119.1	18.29	1.24E+00	3.35E+01	1.24E+00
119.2	18.28	1.24E+00	3.35E+01	1.24E+00
119.3	18.28	1.24E+00	3.36E+01	1.24E+00
